abv,icpsr,state,district,year,rep,dem,other,total
NY,13,NEW YORK,9,2012,33156,204281,2110,239547
NY,13,NEW YORK,10,2012,58992,173650,3179,235821
NY,13,NEW YORK,11,2012,101262,110407,2322,213991
NY,13,NEW YORK,12,2012,57575,205919,4198,267692
NY,13,NEW YORK,13,2012,10558,219361,1868,231787
NY,13,NEW YORK,14,2012,30978,136783,1791,169552
NY,13,NEW YORK,15,2012,5315,171366,448,177129
NY,13,NEW YORK,16,2012,68373,197365,2076,267814
NY,13,NEW YORK,17,2012,123190,168020,3191,294401
NY,13,NEW YORK,18,2012,137144,149610,4140,290894
NY,13,NEW YORK,19,2012,138981,157967,6164,303112
NY,13,NEW YORK,20,2012,122230,186460,6342,315032
NY,13,NEW YORK,21,2012,122471,138889,4490,265850
NY,13,NEW YORK,22,2012,136500,135172,5545,277217
NY,13,NEW YORK,23,2012,137312,133949,5630,276891
NY,13,NEW YORK,24,2012,123534,171502,5585,300621
NY,13,NEW YORK,25,2012,125897,187753,5804,319454
NY,13,NEW YORK,26,2012,103743,193362,5283,302388
NY,13,NEW YORK,27,2012,180703,140176,5949,326828
NC,47,NORTH CAROLINA,1,2012,96402,247611,1796,345809
NC,47,NORTH CAROLINA,2,2012,183972,134016,3304,321292
NC,47,NORTH CAROLINA,3,2012,183925,130053,3180,317158
NC,47,NORTH CAROLINA,4,2012,99068,258202,4212,361482
NC,47,NORTH CAROLINA,5,2012,208869,140633,4127,353629
NC,47,NORTH CAROLINA,6,2012,214871,154073,3769,372713
NC,47,NORTH CAROLINA,7,2012,202259,136091,3093,341443
NC,47,NORTH CAROLINA,8,2012,178731,126223,2875,307829
NC,47,NORTH CAROLINA,9,2012,216215,164739,3836,384790
NC,47,NORTH CAROLINA,10,2012,197769,139439,3768,340976
NC,47,NORTH CAROLINA,11,2012,205553,127563,4434,337550
NC,47,NORTH CAROLINA,12,2012,66088,249654,2128,317870
NC,47,NORTH CAROLINA,13,2012,216674,170093,3992,390759
ND,36,NORTH DAKOTA,1,2012,188163,124827,7777,320767
OH,24,OHIO,1,2012,190504,168195,4894,363593
OH,24,OHIO,2,2012,194409,155027,5681,355117
OH,24,OHIO,3,2012,90434,217969,4535,312938
OH,24,OHIO,4,2012,185512,139228,6650,331390
OH,24,OHIO,5,2012,195075,159592,7385,362052
OH,24,OHIO,6,2012,176593,136522,6824,319939
OH,24,OHIO,7,2012,179312,147660,6894,333866
OH,24,OHIO,8,2012,211436,124478,5629,341543
OH,24,OHIO,9,2012,99223,217146,5085,321454
OH,24,OHIO,10,2012,179813,172942,5837,358592
OH,24,OHIO,11,2012,59753,298788,2583,361124
OH,24,OHIO,12,2012,207387,167441,6634,381462
OH,24,OHIO,13,2012,119625,212616,5535,337776
OH,24,OHIO,14,2012,192270,179769,5794,377833
OH,24,OHIO,15,2012,180443,161227,6253,347923
OH,24,OHIO,16,2012,199650,169108,5451,374209
OK,53,OKLAHOMA,1,2012,188961,98321,0,287282
OK,53,OKLAHOMA,2,2012,170983,81179,0,252162
OK,53,OKLAHOMA,3,2012,199390,70346,0,269736
OK,53,OKLAHOMA,4,2012,176067,86285,34,262386
OK,53,OKLAHOMA,5,2012,155924,107416,0,263306
OR,72,OREGON,1,2012,140410,201028,9541,350979
OR,72,OREGON,2,2012,196568,139940,9375,345883
OR,72,OREGON,3,2012,91827,267966,12243,372036
OR,72,OREGON,4,2012,163931,188563,11946,364440
OR,72,OREGON,5,2012,161439,172991,8227,342657
PA,14,PENNSYLVANIA,1,2012,50211,244605,2553,297369
PA,14,PENNSYLVANIA,2,2012,33525,338543,2391,374459
PA,14,PENNSYLVANIA,3,2012,171121,132484,4166,307771
PA,14,PENNSYLVANIA,4,2012,177711,129239,4423,311373
PA,14,PENNSYLVANIA,5,2012,165210,119958,4917,290085
PA,14,PENNSYLVANIA,6,2012,174379,165916,4502,344797
PA,14,PENNSYLVANIA,7,2012,183955,177252,4040,365247
PA,14,PENNSYLVANIA,8,2012,178195,177940,4454,360589
PA,14,PENNSYLVANIA,9,2012,176724,100907,3690,281321
PA,14,PENNSYLVANIA,10,2012,170277,108944,4073,283294
PA,14,PENNSYLVANIA,11,2012,157841,130502,4478,292821
PA,14,PENNSYLVANIA,12,2012,200396,141918,4303,346617
PA,14,PENNSYLVANIA,13,2012,104711,210561,2940,318212
PA,14,PENNSYLVANIA,14,2012,103977,230750,4672,339399
PA,14,PENNSYLVANIA,15,2012,156165,147234,4144,307543
PA,14,PENNSYLVANIA,16,2012,153189,135331,4077,292597
PA,14,PENNSYLVANIA,17,2012,121870,156019,3821,281710
PA,14,PENNSYLVANIA,18,2012,200985,142178,3692,346855
RI,5,RHODE ISLAND,1,2012,68685,141332,3443,213460
RI,5,RHODE ISLAND,2,2012,88519,138345,4344,231208
SC,48,SOUTH CAROLINA,1,2012,173550,119756,4627,297933
SC,48,SOUTH CAROLINA,2,2012,170005,113338,4100,287443
SC,48,SOUTH CAROLINA,3,2012,170173,89494,3971,263638
SC,48,SOUTH CAROLINA,4,2012,170679,99387,4488,274554
SC,48,SOUTH CAROLINA,5,2012,157710,124832,3658,286200
SC,48,SOUTH CAROLINA,6,2012,77299,195131,2836,275266
SC,48,SOUTH CAROLINA,7,2012,152230,124002,2853,279085
SD,37,SOUTH DAKOTA,1,2012,210610,145039,8160,363809
TN,54,TENNESSEE,1,2012,186310,65767,4247,256324
TN,54,TENNESSEE,2,2012,186368,85525,5059,276952
TN,54,TENNESSEE,3,2012,171838,95226,4501,271565
TN,54,TENNESSEE,4,2012,169977,86133,4072,260182
TN,54,TENNESSEE,5,2012,116229,152939,4626,273794
TN,54,TENNESSEE,6,2012,192662,82297,3969,278928
TN,54,TENNESSEE,7,2012,183757,92042,3997,279796
TN,54,TENNESSEE,8,2012,201645,100213,3195,305053
TN,54,TENNESSEE,9,2012,53544,200568,1870,255982
TX,49,TEXAS,1,2012,181835,69858,2362,254055
TX,49,TEXAS,2,2012,157094,88751,3724,249569
TX,49,TEXAS,3,2012,175383,93290,3991,272664
TX,49,TEXAS,4,2012,189554,63559,3010,256123
TX,49,TEXAS,5,2012,137239,73085,2345,212669
TX,49,TEXAS,6,2012,146985,103444,3366,253795
TX,49,TEXAS,7,2012,143631,92499,3637,239767
TX,49,TEXAS,8,2012,195742,55273,3152,254167
TX,49,TEXAS,9,2012,39392,145332,1543,186267
TX,49,TEXAS,10,2012,159714,104839,5583,270136
TX,49,TEXAS,11,2012,182355,45070,2906,230331
TX,49,TEXAS,12,2012,166992,79147,3687,249826
TX,49,TEXAS,13,2012,184104,42521,2920,229545
TX,49,TEXAS,14,2012,147213,97958,2902,248073
TX,49,TEXAS,15,2012,62885,86941,1525,151351
TX,49,TEXAS,16,2012,54315,100993,2106,157414
TX,49,TEXAS,17,2012,135309,84531,4239,224079
TX,49,TEXAS,18,2012,44991,150129,2086,197206
TX,49,TEXAS,19,2012,160141,54461,3017,217619
TX,49,TEXAS,20,2012,74540,110663,2632,187835
TX,49,TEXAS,21,2012,188241,119220,7130,314591
TX,49,TEXAS,22,2012,158452,93582,3009,255043
TX,49,TEXAS,23,2012,99666,94420,2324,196410
TX,49,TEXAS,24,2012,150547,94634,3899,249080
TX,49,TEXAS,25,2012,162279,102433,6095,270807
TX,49,TEXAS,26,2012,177941,80828,4427,263196
TX,49,TEXAS,27,2012,131821,83158,2793,217772
TX,49,TEXAS,28,2012,65372,101843,1659,168874
TX,49,TEXAS,29,2012,37909,75720,1272,114901
TX,49,TEXAS,30,2012,43333,175637,1595,220565
TX,49,TEXAS,31,2012,144634,92842,5238,242714
TX,49,TEXAS,32,2012,146420,106563,3890,256873
TX,49,TEXAS,33,2012,32641,86686,1153,120480
TX,49,TEXAS,34,2012,57303,90885,1323,149511
TX,49,TEXAS,35,2012,57989,105545,3933,167467
TX,49,TEXAS,36,2012,175883,61786,2764,240433
UT,67,UTAH,1,2012,193672,51098,5508,250278
UT,67,UTAH,2,2012,173513,74556,7132,255201
UT,67,UTAH,3,2012,208121,51791,5944,265856
UT,67,UTAH,4,2012,165294,74368,6404,246066
VT,6,VERMONT,1,2012,92698,199239,5310,297247
VA,40,VIRGINIA,1,2012,193647,166510,4883,365040
VA,40,VIRGINIA,2,2012,154935,159695,4219,318849
VA,40,VIRGINIA,3,2012,66391,262265,3510,332166
VA,40,VIRGINIA,4,2012,181265,176311,3920,361496
VA,40,VIRGINIA,5,2012,188485,164555,5649,358689
VA,40,VIRGINIA,6,2012,197045,132153,5666,334864
VA,40,VIRGINIA,7,2012,222915,163331,5236,391482
VA,40,VIRGINIA,8,2012,111518,243746,4479,359743
VA,40,VIRGINIA,9,2012,196354,108641,6296,311291
VA,40,VIRGINIA,10,2012,186650,182432,4831,373913
VA,40,VIRGINIA,11,2012,123317,212181,4212,339710
WA,73,WASHINGTON,1,2012,147074,183802,8613,339489
WA,73,WASHINGTON,2,2012,119266,185771,8631,313668
WA,73,WASHINGTON,3,2012,150409,145442,7632,303483
WA,73,WASHINGTON,4,2012,142741,90612,5587,238940
WA,73,WASHINGTON,5,2012,168671,137771,8983,315425
WA,73,WASHINGTON,6,2012,135573,184820,8797,329190
WA,73,WASHINGTON,7,2012,70973,310828,10618,392419
WA,73,WASHINGTON,8,2012,151069,155982,6916,313967
WA,73,WASHINGTON,9,2012,84828,195863,6184,286875
WA,73,WASHINGTON,10,2012,120066,164505,7489,292060
WV,56,WEST VIRGINIA,1,2012,141736,81017,5195,227948
WV,56,WEST VIRGINIA,2,2012,140783,89079,4734,234596
WV,56,WEST VIRGINIA,3,2012,135136,68173,4585,207894
WI,25,WISCONSIN,1,2012,195835,179872,3477,379184
WI,25,WISCONSIN,2,2012,126688,284084,5170,415942
WI,25,WISCONSIN,3,2012,159205,199188,4942,363335
WI,25,WISCONSIN,4,2012,84751,268440,3164,356355
WI,25,WISCONSIN,5,2012,257017,158226,3948,419191
WI,25,WISCONSIN,6,2012,202979,174988,4328,382295
WI,25,WISCONSIN,7,2012,190364,178841,4671,373876
WI,25,WISCONSIN,8,2012,191127,177346,4413,372886
WY,68,WYOMING,1,2012,170962,69286,6778,247026
AL,41,ALABAMA,1,2016,192634,103364,7480,303478
AL,41,ALABAMA,2,2016,185505,94299,5860,285664
AL,41,ALABAMA,3,2016,188477,93300,6999,288776
AL,41,ALABAMA,4,2016,233661,50722,6343,290726
AL,41,ALABAMA,5,2016,200571,97159,12207,309937
AL,41,ALABAMA,6,2016,233493,86116,10240,329849
AL,41,ALABAMA,7,2016,83915,204586,4730,293231
AK,81,ALASKA,1,2016,163387,116454,29566,309407
AZ,61,ARIZONA,1,2016,135928,132874,16171,284973
AZ,61,ARIZONA,2,2016,141196,156676,17967,315839
AZ,61,ARIZONA,3,2016,67952,130466,10516,208934
AZ,61,ARIZONA,4,2016,202043,82192,14248,298483
AZ,61,ARIZONA,5,2016,191432,121280,19381,332093
AZ,61,ARIZONA,6,2016,177332,143571,17428,338331
AZ,61,ARIZONA,7,2016,37232,117958,9209,164399
AZ,61,ARIZONA,8,2016,190163,120992,16170,327325
AZ,61,ARIZONA,9,2016,109123,155158,19582,283863
AR,42,ARKANSAS,1,2016,169438,78688,12591,260717
AR,42,ARKANSAS,2,2016,160782,127883,18309,306974
AR,42,ARKANSAS,3,2016,180921,89081,22161,292163
AR,42,ARKANSAS,4,2016,173731,84842,12208,270781
CA,71,CALIFORNIA,1,2016,176358,114727,22883,313968
CA,71,CALIFORNIA,2,2016,80545,238157,26269,344971
CA,71,CALIFORNIA,3,2016,105860,138882,17344,262086
CA,71,CALIFORNIA,4,2016,190924,138790,23674,353388
CA,71,CALIFORNIA,5,2016,74088,210950,20014,305052
CA,71,CALIFORNIA,6,2016,59549,168687,15674,243910
CA,71,CALIFORNIA,7,2016,124249,159066,20803,304118
CA,71,CALIFORNIA,8,2016,127464,92234,13137,232835
CA,71,CALIFORNIA,9,2016,90484,134719,12988,238191
CA,71,CALIFORNIA,10,2016,109145,116335,14200,239680
CA,71,CALIFORNIA,11,2016,70869,223559,18140,312568
CA,71,CALIFORNIA,12,2016,31158,309221,18395,358774
CA,71,CALIFORNIA,13,2016,22743,291926,19525,334194
CA,71,CALIFORNIA,14,2016,54229,229008,14506,297743
CA,71,CALIFORNIA,15,2016,68808,198964,16764,284536
CA,71,CALIFORNIA,16,2016,61813,98504,9647,169964
CA,71,CALIFORNIA,17,2016,50926,183801,13968,248695
CA,71,CALIFORNIA,18,2016,67808,246015,21315,335138
CA,71,CALIFORNIA,19,2016,55371,187828,14425,257624
CA,71,CALIFORNIA,20,2016,59573,180486,16479,256538
CA,71,CALIFORNIA,21,2016,52972,73773,6799,133544
CA,71,CALIFORNIA,22,2016,125089,102292,12756,240137
CA,71,CALIFORNIA,23,2016,142351,88314,14199,244864
CA,71,CALIFORNIA,24,2016,113887,176979,21294,312160
CA,71,CALIFORNIA,25,2016,119249,137491,16478,273218
CA,71,CALIFORNIA,26,2016,105259,169083,17890,292232
CA,71,CALIFORNIA,27,2016,74984,174544,14938,264466
CA,71,CALIFORNIA,28,2016,64607,208645,16002,289254
CA,71,CALIFORNIA,29,2016,32963,152517,10716,196196
CA,71,CALIFORNIA,30,2016,77701,209149,15955,302805
CA,71,CALIFORNIA,31,2016,83701,131960,13164,228825
CA,71,CALIFORNIA,32,2016,60921,146459,12666,220046
CA,71,CALIFORNIA,33,2016,93706,239982,20209,353897
CA,71,CALIFORNIA,34,2016,19784,154259,10558,184601
CA,71,CALIFORNIA,35,2016,50822,127757,10032,188611
CA,71,CALIFORNIA,36,2016,103051,123795,10524,237370
CA,71,CALIFORNIA,37,2016,26608,236621,12905,276134
CA,71,CALIFORNIA,38,2016,68033,166224,13967,248224
CA,71,CALIFORNIA,39,2016,116782,140230,15459,272471
CA,71,CALIFORNIA,40,2016,21077,135472,8165,164714
CA,71,CALIFORNIA,41,2016,68526,126197,12238,206961
CA,71,CALIFORNIA,42,2016,143175,111103,14027,268305
CA,71,CALIFORNIA,43,2016,39039,183434,11587,234060
CA,71,CALIFORNIA,44,2016,24261,164251,9290,197802
CA,71,CALIFORNIA,45,2016,144713,162449,18805,325967
CA,71,CALIFORNIA,46,2016,50403,119762,10585,180750
CA,71,CALIFORNIA,47,2016,80162,161743,16415,258320
CA,71,CALIFORNIA,48,2016,146595,152035,18698,317328
CA,71,CALIFORNIA,49,2016,135576,159081,19354,314011
CA,71,CALIFORNIA,50,2016,159822,115864,17192,292878
CA,71,CALIFORNIA,51,2016,46825,147603,11009,205437
CA,71,CALIFORNIA,52,2016,117057,191325,20876,329258
CA,71,CALIFORNIA,53,2016,91822,200237,18314,310373
CO,62,COLORADO,1,2016,93486,277790,31187,402463
CO,62,COLORADO,2,2016,164710,264925,41673,471308
CO,62,COLORADO,3,2016,195966,151057,30153,377176
CO,62,COLORADO,4,2016,230945,137779,33473,402197
CO,62,COLORADO,5,2016,212517,123508,35726,371751
CO,62,COLORADO,6,2016,157115,191103,32317,380535
CO,62,COLORADO,7,2016,147645,192637,34334,374616
CT,1,CONNECTICUT,1,2016,119395,195305,14074,328774
CT,1,CONNECTICUT,2,2016,155975,165799,18984,340758
CT,1,CONNECTICUT,3,2016,129968,179832,12037,321837
CT,1,CONNECTICUT,4,2016,119976,195494,12728,328198
CT,1,CONNECTICUT,5,2016,147901,161142,13694,322737
DE,11,DELAWARE,1,2016,185127,235603,20860,441590
DC,55,DISTRICT OF COLUMBIA,1,2016,12723,282830,4906,311268
FL,43,FLORIDA,1,2016,256609,107063,16428,380100
FL,43,FLORIDA,2,2016,234991,108636,11321,354948
FL,43,FLORIDA,3,2016,197478,141362,12848,351688
FL,43,FLORIDA,4,2016,261826,143675,16117,421618
FL,43,FLORIDA,5,2016,111892,191194,8985,312071
FL,43,FLORIDA,6,2016,215941,151453,12410,379804
FL,43,FLORIDA,7,2016,160178,186658,16350,363186
FL,43,FLORIDA,8,2016,234648,151412,15851,401911
FL,43,FLORIDA,9,2016,149352,195368,11810,356530
FL,43,FLORIDA,10,2016,110062,194934,10615,315611
FL,43,FLORIDA,11,2016,266256,133448,11294,410998
FL,43,FLORIDA,12,2016,218487,147759,14111,380357
FL,43,FLORIDA,13,2016,167348,178892,14520,360760
FL,43,FLORIDA,14,2016,128797,188870,12766,330433
FL,43,FLORIDA,15,2016,177635,144225,12658,334518
FL,43,FLORIDA,16,2016,213271,170442,13094,396807
FL,43,FLORIDA,17,2016,220156,123919,9786,353861
FL,43,FLORIDA,18,2016,203771,168558,10145,382474
FL,43,FLORIDA,19,2016,227097,143001,11060,381158
FL,43,FLORIDA,20,2016,52251,231596,4964,288811
FL,43,FLORIDA,21,2016,137490,206239,7932,351661
FL,43,FLORIDA,22,2016,146228,202355,7899,356482
FL,43,FLORIDA,23,2016,120967,209079,7736,337782
FL,43,FLORIDA,24,2016,40234,218424,4538,263196
FL,43,FLORIDA,25,2016,131186,126702,6367,264255
FL,43,FLORIDA,26,2016,115529,161555,7651,284735
FL,43,FLORIDA,27,2016,118206,178154,7770,304130
GA,44,GEORGIA,1,2016,151996,110190,7382,269568
GA,44,GEORGIA,2,2016,107361,136455,4287,248103
GA,44,GEORGIA,3,2016,200624,102155,9086,311865
GA,44,GEORGIA,4,2016,66433,224907,7323,298663
GA,44,GEORGIA,5,2016,36385,259805,9564,305754
GA,44,GEORGIA,6,2016,160022,155077,16147,331246
GA,44,GEORGIA,7,2016,150845,132012,12115,294972
GA,44,GEORGIA,8,2016,168193,91360,5961,265514
GA,44,GEORGIA,9,2016,231194,57468,8553,297215
GA,44,GEORGIA,10,2016,193030,112691,9352,315073
GA,44,GEORGIA,11,2016,198813,116457,14345,329615
GA,44,GEORGIA,12,2016,152204,108937,6533,267674
GA,44,GEORGIA,13,2016,80157,213936,7145,301238
GA,44,GEORGIA,14,2016,191849,56513,7510,255872
HI,82,HAWAII,1,2016,63916,132009,13375,209300
HI,82,HAWAII,2,2016,64931,134882,19824,219637
ID,63,IDAHO,1,2016,229034,91284,39343,359661
ID,63,IDAHO,2,2016,180021,98481,52092,330594
IL,21,ILLINOIS,1,2016,69956,245908,10311,326175
IL,21,ILLINOIS,2,2016,58024,236726,8872,303622
IL,21,ILLINOIS,3,2016,113779,157383,13808,284970
IL,21,ILLINOIS,4,2016,27807,172374,9750,209931
IL,21,ILLINOIS,5,2016,78069,229937,18030,326036
IL,21,ILLINOIS,6,2016,152909,177578,23279,353766
IL,21,ILLINOIS,7,2016,28580,271100,10479,310159
IL,21,ILLINOIS,8,2016,92926,148233,13905,255064
IL,21,ILLINOIS,9,2016,84456,238096,17035,339587
IL,21,ILLINOIS,10,2016,94108,178857,15338,288303
IL,21,ILLINOIS,11,2016,99104,164632,15884,279620
IL,21,ILLINOIS,12,2016,173693,126817,15336,315846
IL,21,ILLINOIS,13,2016,159013,141541,19425,319979
IL,21,ILLINOIS,14,2016,167348,153989,22080,343417
IL,21,ILLINOIS,15,2016,226605,78574,15263,320442
IL,21,ILLINOIS,16,2016,173093,119542,19353,311988
IL,21,ILLINOIS,17,2016,136017,133999,17087,287103
IL,21,ILLINOIS,18,2016,210529,115442,21163,347134
IN,22,INDIANA,1,2016,124638,162358,13287,300283
IN,22,INDIANA,2,2016,163527,99496,12905,275928
IN,22,INDIANA,3,2016,189573,87697,13903,291173
IN,22,INDIANA,4,2016,194402,91264,16704,302370
IN,22,INDIANA,5,2016,192998,150081,20505,363584
IN,22,INDIANA,6,2016,204129,82498,14897,301524
IN,22,INDIANA,7,2016,95625,156015,12685,264325
IN,22,INDIANA,8,2016,194208,92844,13569,300621
IN,22,INDIANA,9,2016,198106,110835,15534,324475
IA,31,IOWA,1,2016,190410,176535,23989,390934
IA,31,IOWA,2,2016,186384,170796,22779,379959
IA,31,IOWA,3,2016,192960,178937,25595,397492
IA,31,IOWA,4,2016,231229,127401,21270,379900
KS,32,KANSAS,1,2016,183473,64384,16926,264783
KS,32,KANSAS,2,2016,165000,110596,20061,295657
KS,32,KANSAS,3,2016,157304,161479,23184,341967
KS,32,KANSAS,4,2016,165241,90546,18741,274528
KY,51,KENTUCKY,1,2016,224657,74179,11463,310299
KY,51,KENTUCKY,2,2016,219152,89563,15797,324512
KY,51,KENTUCKY,3,2016,135714,186549,17780,340043
KY,51,KENTUCKY,4,2016,219749,98664,18736,337149
KY,51,KENTUCKY,5,2016,221558,48628,8197,278383
KY,51,KENTUCKY,6,2016,182141,131271,19600,333012
LA,45,LOUISIANA,1,2016,244907,95169,16406,356482
LA,45,LOUISIANA,2,2016,73779,247490,10433,331702
LA,45,LOUISIANA,3,2016,231017,100241,11767,343025
LA,45,LOUISIANA,4,2016,192977,116599,8886,318462
LA,45,LOUISIANA,5,2016,205258,110259,7892,323409
LA,45,LOUISIANA,6,2016,230700,110395,14856,355951
ME,2,MAINE,1,2016,154425,212773,26145,393343
ME,2,MAINE,2,2016,181168,144962,26211,352341
MD,52,MARYLAND,1,2016,225249,121841,16827,363917
MD,52,MARYLAND,2,2016,114461,193236,13537,321234
MD,52,MARYLAND,3,2016,113317,221842,17468,352627
MD,52,MARYLAND,4,2016,63390,256575,10150,330115
MD,52,MARYLAND,5,2016,115868,225989,13571,355428
MD,52,MARYLAND,6,2016,134827,189512,15224,339563
MD,52,MARYLAND,7,2016,63444,233796,12609,309849
MD,52,MARYLAND,8,2016,112613,235137,16166,363916
MA,3,MASSACHUSETTS,1,2016,123953,194036,21337,339326
MA,3,MASSACHUSETTS,2,2016,129437,197492,24494,351423
MA,3,MASSACHUSETTS,3,2016,123347,202952,22264,348563
MA,3,MASSACHUSETTS,4,2016,133705,225976,22086,381767
MA,3,MASSACHUSETTS,5,2016,95922,258908,18668,373498
MA,3,MASSACHUSETTS,6,2016,153244,224858,22944,401046
MA,3,MASSACHUSETTS,7,2016,36018,254037,11884,301939
MA,3,MASSACHUSETTS,8,2016,131624,231356,19937,382917
MA,3,MASSACHUSETTS,9,2016,163643,205581,22065,391289
MI,23,MICHIGAN,1,2016,210822,133237,20072,364131
MI,23,MICHIGAN,2,2016,193198,132462,20845,346505
MI,23,MICHIGAN,3,2016,180344,147330,21816,349490
MI,23,MICHIGAN,4,2016,195302,113817,19121,328240
MI,23,MICHIGAN,5,2016,148972,162961,15639,327572
MI,23,MICHIGAN,6,2016,170314,142305,19367,331986
MI,23,MICHIGAN,7,2016,189655,131566,19137,340358
MI,23,MICHIGAN,8,2016,189891,164436,20641,374968
MI,23,MICHIGAN,9,2016,155597,183085,17069,355751
MI,23,MICHIGAN,10,2016,228171,113065,16549,357785
MI,23,MICHIGAN,11,2016,194245,177143,19538,390926
MI,23,MICHIGAN,12,2016,116741,205939,15843,338523
MI,23,MICHIGAN,13,2016,48111,209105,8127,265343
MI,23,MICHIGAN,14,2016,58179,252387,8185,318751
MN,33,MINNESOTA,1,2016,181647,130831,28353,340831
MN,33,MINNESOTA,2,2016,175807,171287,30793,377887
MN,33,MINNESOTA,3,2016,164259,201833,30916,397008
MN,33,MINNESOTA,4,2016,111163,223803,28684,363650
MN,33,MINNESOTA,5,2016,68535,273402,28932,370869
MN,33,MINNESOTA,6,2016,218546,123329,29072,370947
MN,33,MINNESOTA,7,2016,208215,104566,24224,337005
MN,33,MINNESOTA,8,2016,194779,138665,25909,359353
MS,46,MISSISSIPPI,1,2016,203144,100770,6708,310622
MS,46,MISSISSIPPI,2,2016,102392,185208,3827,291427
MS,46,MISSISSIPPI,3,2016,198527,119108,6218,323853
MS,46,MISSISSIPPI,4,2016,196652,80045,6758,283455
MO,34,MISSOURI,1,2016,60136,246107,13363,319606
MO,34,MISSOURI,2,2016,220842,177647,21583,420072
MO,34,MISSOURI,3,2016,254183,106365,18298,378846
MO,34,MISSOURI,4,2016,222162,99844,18284,340290
MO,34,MISSOURI,5,2016,133458,177772,17573,328803
MO,34,MISSOURI,6,2016,223375,112056,18583,354014
MO,34,MISSOURI,7,2016,240690,84419,16960,342069
MO,34,MISSOURI,8,2016,239666,66858,11225,317749
MT,64,MONTANA,1,2016,279240,177709,37577,494526
NE,35,NEBRASKA,1,2016,158629,100030,17387,276046
NE,35,NEBRASKA,2,2016,137506,131102,16603,285211
NE,35,NEBRASKA,3,2016,199826,53362,13730,266918
NV,65,NEVADA,1,2016,64233,121321,11286,196840
NV,65,NEVADA,2,2016,169631,129318,27062,326011
NV,65,NEVADA,3,2016,154815,151552,19235,325602
NV,65,NEVADA,4,2016,123380,137070,16482,276932
NH,4,NEW HAMPSHIRE,1,2016,179259,173344,19340,371943
NH,4,NEW HAMPSHIRE,2,2016,166524,175140,18324,359988
NJ,12,NEW JERSEY,1,2016,118880,199386,10922,329188
NJ,12,NEW JERSEY,2,2016,162486,147656,10862,321004
NJ,12,NEW JERSEY,3,2016,187703,165090,12447,365240
NJ,12,NEW JERSEY,4,2016,198859,146191,11533,356583
NJ,12,NEW JERSEY,5,2016,178058,173963,12524,364545
NJ,12,NEW JERSEY,6,2016,117679,162857,9112,289648
NJ,12,NEW JERSEY,7,2016,176386,180530,14676,371592
NJ,12,NEW JERSEY,8,2016,49336,173834,6566,229736
NJ,12,NEW JERSEY,9,2016,91696,177954,7088,276738
NJ,12,NEW JERSEY,10,2016,35111,233822,5477,274410
NJ,12,NEW JERSEY,11,2016,185696,182334,12565,380595
NJ,12,NEW JERSEY,12,2016,100043,204661,10062,314766
NM,66,NEW MEXICO,1,2016,100132,147250,37788,285170
NM,66,NEW MEXICO,2,2016,117211,93363,23521,234095
NM,66,NEW MEXICO,3,2016,102323,144621,32109,279053
NY,13,NEW YORK,1,2016,183233,141900,11304,336437
NY,13,NEW YORK,2,2016,165908,137680,9698,313286
NY,13,NEW YORK,3,2016,156942,178288,10045,345275
NY,13,NEW YORK,4,2016,147469,179845,9497,336811
NY,13,NEW YORK,5,2016,31322,211667,3972,246961
NY,13,NEW YORK,6,2016,66487,134970,5828,207285
NY,13,NEW YORK,7,2016,21198,177664,5611,204473
NY,13,NEW YORK,8,2016,34356,215689,4885,254930
NY,13,NEW YORK,9,2016,36600,211812,5377,253789
NY,13,NEW YORK,10,2016,49179,205114,7652,261945
NY,13,NEW YORK,11,2016,133232,108807,6418,248457
NY,13,NEW YORK,12,2016,41383,255601,9925,306909
NY,13,NEW YORK,13,2016,13727,232925,5741,252393
NY,13,NEW YORK,14,2016,38560,151407,4956,194923
NY,13,NEW YORK,15,2016,9371,179454,2558,191383
NY,13,NEW YORK,16,2016,63590,212644,6880,283114
NY,13,NEW YORK,17,2016,122339,186437,9444,318220
NY,13,NEW YORK,18,2016,152137,146175,12143,310455
NY,13,NEW YORK,19,2016,161027,138019,16472,315518
NY,13,NEW YORK,20,2016,131559,175390,18139,325088
NY,13,NEW YORK,21,2016,150481,111760,17197,279438
NY,13,NEW YORK,22,2016,158913,114016,17025,289954
